k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.003718650916203159,0.003718650916203159,4.4642790168677414e-05,531.2344478068078,1.4199097572667856
2,0.0030718618147567156,0.0030718618147567156,5.965601584311305e-05,525.2282700512872,2.6972313387283187
3,0.0022085752237612777,0.0022085752237612777,8.693608363008743e-05,516.0837759068966,4.482276471678834
4,0.0012182290850872857,0.0012182290850872857,0.00012654240498404432,504.73994058904555,6.207405030236171
5,0.00013299192612659105,0.00013299192612659105,0.00017935242754778561,491.99739150379384,7.673446498554748
6,-0.0009625005557447608,0.0009625005557447608,0.0002474977750038198,478.64337460036586,8.722761761545021
7,-0.0020995665606784453,0.0020995665606784453,0.0003296519576210867,464.29420360659776,9.587452285857285
8,-0.003236115366542336,0.003236115366542336,0.0004236744425757897,449.01184715768716,10.320307046666295
9,-0.004343589021249761,0.004343589021249761,0.0005343504784690365,433.1250298276206,10.959860939872101
10,-0.005378894884300989,0.005378894884300989,0.0006551758941328591,416.59553065136953,11.555311022446231
11,-0.006344935705310917,0.006344935705310917,0.0007904047006075273,400.33210814626375,12.072283501690647
12,-0.007246569884736709,0.007246569884736709,0.0009437189207673752,384.5497986108562,12.50383557166972
13,-0.008125131276703557,0.008125131276703557,0.0011138204608279597,369.47076208600765,12.841352320041038
14,-0.009020007075093539,0.009020007075093539,0.001299372386856887,355.1069034535853,13.088345125819025
15,-0.00991182207925545,0.00991182207925545,0.0015003789070229794,341.33764984125366,13.267523646154144
16,-0.01077364169071926,0.01077364169071926,0.0017193240072417685,328.22688749072415,13.382051447581818
17,-0.01165140862305436,0.01165140862305436,0.0019479164021691078,315.8188976925614,13.442728951108835
18,-0.012466158734163124,0.012466158734163124,0.002194069536556125,304.11315468886835,13.453065971681346
19,-0.013261004893201367,0.013261004893201367,0.002444341114100518,293.09823859721956,13.435891642063309
20,-0.013961822478878672,0.013961822478878672,0.002713160283706849,282.7696117076526,13.393463152341916
21,-0.014588482919203782,0.014588482919203782,0.002989120868750003,273.1437226138358,13.33182735844116
22,-0.015144793263762835,0.015144793263762835,0.0032660628814255768,264.52900882238964,13.25210258065279
23,-0.01565741020110689,0.01565741020110689,0.0035525146515014445,257.1172513325088,13.17144770444336
24,-0.016159636386668397,0.016159636386668397,0.0038226021258718997,251.576283705118,13.131698818101686
