k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.0076296425850725935,0.0076296425850725935,5.6165671943977505e-05,531.1500417597265,1.396562134643438
2,0.006814140857802853,0.006814140857802853,6.79067587509176e-05,525.9153895373231,2.4559745004495546
3,0.005732884222138246,0.005732884222138246,8.796131609272344e-05,518.125537296344,3.8445289454186535
4,0.004448183237038328,0.004448183237038328,0.00011479622360473021,508.37295606724695,5.182720539166182
5,0.0030910449530676676,0.0030910449530676676,0.00015006537901631056,497.02109641411596,6.350924154064437
6,0.001700007050722041,0.001700007050722041,0.00019582223077225006,484.41020455933347,7.339590531449866
7,0.0003814709391335436,0.0003814709391335436,0.0002510989940725789,470.4988180158342,8.15884896180447
8,-0.0009060197762261746,0.0009060197762261746,0.0003146083142748557,455.73533715374487,8.834021770609514
9,-0.0021533417345827033,0.0021533417345827033,0.00038809561525466387,440.1854827232936,9.39982449380696
10,-0.003358608474713032,0.003358608474713032,0.00047202798254828354,424.23981493920536,9.872991584386558
11,-0.004554510528839373,0.004554510528839373,0.0005646537762051657,408.2911507816104,10.261887602905485
12,-0.005695196318163398,0.005695196318163398,0.0006670656376350296,392.6325016420837,10.537106398581493
13,-0.006809917463341031,0.006809917463341031,0.0007783228494594681,377.196901602445,10.754260153231245
14,-0.007854329072356059,0.007854329072356059,0.0009013204472787175,362.050472760815,10.915718834377028
15,-0.008825598843927862,0.008825598843927862,0.001034730834769621,347.3679518998706,11.022531053033191
16,-0.009757718278951444,0.009757718278951444,0.0011774717583675552,333.3232498867976,11.082858357905017
17,-0.010635374205151371,0.010635374205151371,0.0013296513720480506,320.0482879989386,11.107027118114909
18,-0.011464617046005321,0.011464617046005321,0.0014923920210667295,307.7267174963734,11.08502807013666
19,-0.012246855227405318,0.012246855227405318,0.0016629335672294966,296.21494423781604,11.034970573499404
20,-0.012993021895261192,0.012993021895261192,0.0018398103116320996,285.5349796096276,10.946948829401622
21,-0.013676479706916544,0.013676479706916544,0.0020184534162391472,275.65090035190303,10.841610941455318
22,-0.01422681521902247,0.01422681521902247,0.002201979877000888,266.69379910739906,10.747882661200332
23,-0.014714893433482756,0.014714893433482756,0.002392200520812386,259.33851375148276,10.689223616398735
24,-0.015162899640148275,0.015162899640148275,0.0025796103576199102,254.18840226612187,10.66980363643106
