k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.005659362389074274,0.005659362389074274,4.927442532200368e-05,531.3597135109766,1.4441091648134956
2,0.004738175734662953,0.004738175734662953,6.645197256276873e-05,526.1054021597434,2.5914184814895425
3,0.0035656781826007844,0.0035656781826007844,9.519044890403223e-05,517.7587031299304,4.024256791560613
4,0.002266380549574065,0.002266380549574065,0.00013372844179077194,506.7354648387125,5.378384339348947
5,0.0008862613653649598,0.0008862613653649598,0.00018544792599360286,493.3475095184519,6.597623184014205
6,-0.00041984048783338945,0.00041984048783338945,0.0002545150936294528,476.9235752471553,7.746203821206259
7,-0.001630544278212076,0.001630544278212076,0.0003438013038444716,457.7709418492874,8.915288799134178
8,-0.002757198149168416,0.002757198149168416,0.00045377889038107297,437.46102130321924,10.103733272371525
9,-0.0038673551508968673,0.0038673551508968673,0.0005903907046506502,417.3331928272306,11.172989758339156
10,-0.004970140682743818,0.004970140682743818,0.0007530963430059406,398.1006704425249,12.028731177793237
11,-0.00599467503570017,0.00599467503570017,0.000943101844265999,379.7050197627271,12.68210409341728
12,-0.006999728389777915,0.006999728389777915,0.0011620757094344472,362.37413181751776,13.133636128607836
13,-0.007967612369697119,0.007967612369697119,0.0014120289567756301,345.80816897750276,13.43125723164116
14,-0.00889133031478162,0.00889133031478162,0.0016916363791801118,329.9619183062583,13.605133657585908
15,-0.009775061083751813,0.009775061083751813,0.002002755932149594,314.9135906137125,13.67821782703006
16,-0.010593629352709244,0.010593629352709244,0.00234646770149653,300.68966569627236,13.670926942265952
17,-0.011341967473528336,0.011341967473528336,0.002717008313742223,287.2320216920103,13.600267517939974
18,-0.01207196206040495,0.01207196206040495,0.003110891929693394,274.6078865384622,13.467534445855982
19,-0.012811628320461677,0.012811628320461677,0.003506394491426513,262.6716138005128,13.304760255488867
20,-0.01358238000946177,0.01358238000946177,0.003908130496143116,251.91467926653246,13.089781741348698
21,-0.014319561693517668,0.014319561693517668,0.004296478250545821,242.07923993683136,12.857901941667555
22,-0.014932769957243464,0.014932769957243464,0.004686572892907456,233.27075829188902,12.628511522525038
23,-0.015575458455965863,0.015575458455965863,0.005044292720631219,225.82628081748402,12.423722891822347
24,-0.01613182300744531,0.01613182300744531,0.005355217864466845,220.26054785994765,12.286669232379275
