k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,-0.010560121372982054,0.010560121372982054,3.377739995592576e-05,526.7319931466084,1.1957535634277312
2,-0.010590174218665122,0.010590174218665122,3.516661552888883e-05,509.4275205144198,1.6614846046489191
3,-0.010523717769521893,0.010523717769521893,3.7954600680414794e-05,484.82495580123725,2.40586018036451
4,-0.01029891035655034,0.01029891035655034,4.276087973663588e-05,456.10206627678724,3.20915639654321
5,-0.009998426010824957,0.009998426010824957,4.8704650129417735e-05,425.8202467542125,3.9329151642344895
6,-0.00959938834635067,0.00959938834635067,5.82767719556674e-05,396.1212213175144,4.532862122153595
7,-0.009184200913784663,0.009184200913784663,6.768788896691746e-05,368.6577658415637,5.046282981184526
8,-0.008623241411208044,0.008623241411208044,7.778576069457599e-05,343.6825157104419,5.4353733417231895
9,-0.008015949035621278,0.008015949035621278,9.078451439690985e-05,321.4784191292393,5.715952107903528
10,-0.0073698551936780266,0.0073698551936780266,0.00010652120143444171,301.5948640741002,5.960121915755656
11,-0.006767520831438431,0.006767520831438431,0.00012263507780697818,284.606758404917,6.120355058401509
12,-0.006108427775534789,0.006108427775534789,0.0001402293554444668,269.47388218642334,6.286900503593001
13,-0.005416109360051699,0.005416109360051699,0.00015855811463924522,255.8972100393115,6.404639975077651
14,-0.004702393745479885,0.004702393745479885,0.0001789053148103634,243.92497572583056,6.530228094013947
15,-0.003976000658521481,0.003976000658521481,0.00019869584458112792,233.8661140097156,6.6869209189869965
16,-0.003251311057234349,0.003251311057234349,0.0002213070527472118,225.0819849809015,6.817123950536734
17,-0.0025642806690377024,0.0025642806690377024,0.0002447882405178518,217.54191191876134,6.955898692405211
18,-0.0019398951362136346,0.0019398951362136346,0.00026752598783820957,211.07566666502083,7.0664248679009445
19,-0.0014092089193866175,0.0014092089193866175,0.000287682990617462,205.35967775545777,7.150663729069921
20,-0.0009495257621241204,0.0009495257621241204,0.0003006392754260506,200.51873866347208,7.240739584428437
21,-0.0006276723564012793,0.0006276723564012793,0.00031498713986760233,196.8546895309976,7.309822052833511
22,-0.0004352663885491964,0.0004352663885491964,0.00032670915016621454,194.1808142418904,7.33074146918889
23,-0.00034169238817191583,0.00034169238817191583,0.0003350248165322143,192.30975469388827,7.343535826679226
24,-0.0002946972998837949,0.0002946972998837949,0.00033984022560252467,191.29755460219383,7.3507982265180605
