k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,-0.009296506639066213,0.009296506639066213,8.46126279400338e-05,228.63786814293795,1.2586387118580993
2,-0.009270328635659478,0.009270328635659478,9.0624229466978e-05,221.1120418661087,1.639240448318421
3,-0.00916827472881196,0.00916827472881196,0.00010128234646992848,210.78862566897874,2.207735963544746
4,-0.008926274528115868,0.008926274528115868,0.00011598105269015144,199.15369563515083,2.7986934723427526
5,-0.008544309380569326,0.008544309380569326,0.0001329469550180521,186.9838040124483,3.3592363483415366
6,-0.00811084149510316,0.00811084149510316,0.00015522755318807214,175.17700297025345,3.820005897045371
7,-0.007666791291174771,0.007666791291174771,0.00017525130371652664,164.42265386820253,4.189504409618765
8,-0.007033813753345608,0.007033813753345608,0.00019510902900538631,154.5822310731108,4.481980044336362
9,-0.0064216307202312195,0.0064216307202312195,0.00021856716951386187,145.88611220278437,4.694728791226985
10,-0.005693184186492284,0.005693184186492284,0.0002478717698321091,138.04817543889175,4.866686384000508
11,-0.005049759180247512,0.005049759180247512,0.00027910854337698693,131.39346747089192,5.002021990052628
12,-0.004345663581217116,0.004345663581217116,0.00031380637569047317,125.5250322654656,5.120058790650284
13,-0.003562894245254883,0.003562894245254883,0.0003537211856900708,120.49561011830826,5.202806958956096
14,-0.002786927447682372,0.002786927447682372,0.00039708189016962435,116.06234631238803,5.272011310219576
15,-0.001967267260247027,0.001967267260247027,0.0004429873226384532,112.35259987022889,5.334165725603071
16,-0.00113082501314829,0.00113082501314829,0.0004936765322974664,109.2073152245111,5.367248069998619
17,-0.00032643995457247443,0.00032643995457247443,0.000542686467984316,106.49425000465779,5.40021973527328
18,0.00037264037646514425,0.00037264037646514425,0.0005902062421509226,104.17512803568886,5.415186580463412
19,0.0009724411201447319,0.0009724411201447319,0.0006318972756300785,102.09699074341262,5.428119113602029
20,0.0015124041858453618,0.0015124041858453618,0.0006583603084602825,100.20849173617931,5.446225759255264
21,0.0018798883777310232,0.0018798883777310232,0.0006884920395621573,98.82262711631756,5.461468129681357
22,0.0020410249861085306,0.0020410249861085306,0.0007113288780848297,97.89918500460918,5.458118927502433
23,0.002116139036922829,0.002116139036922829,0.0007236794216649604,97.18979051372142,5.4505063862284295
24,0.0021489963433905662,0.0021489963433905662,0.0007315026867787335,96.83690150491393,5.450008011065225
