k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.0038436441428812973,0.0038436441428812973,0.00011356147073205209,230.6646268061363,1.2284352071697928
2,0.002970490183983765,0.002970490183983765,0.00015770130040214443,228.30166154537943,1.6821048503040616
3,0.0019223534539168918,0.0019223534539168918,0.00023370324263568125,224.9923916017689,2.2645652517876047
4,0.0006957318497325948,0.0006957318497325948,0.0003322904521104717,221.02704538177696,2.795593749211376
5,-0.0006835741496290515,0.0006835741496290515,0.0004644457736682154,216.47367080391686,3.264282022465236
6,-0.0020853575100506783,0.0020853575100506783,0.0006351191612277696,211.1410312259947,3.715925557739768
7,-0.003497469924947594,0.003497469924947594,0.0008483667142439212,205.37758554527727,4.178469177008328
8,-0.004844443570532597,0.004844443570532597,0.0011034091914661115,199.45345475515154,4.612982996806746
9,-0.006239366875663177,0.006239366875663177,0.0014042435175743758,193.4707382361441,4.995726437390732
10,-0.007606592501381848,0.007606592501381848,0.0017502359915955923,187.45059583462225,5.333915164486855
11,-0.00888612051631732,0.00888612051631732,0.0021439056630183414,181.46786398764343,5.631529095559866
12,-0.009980144020238058,0.009980144020238058,0.0026008387398711984,175.5507833514436,5.882894486122644
13,-0.011016869089361059,0.011016869089361059,0.0031086040097005364,169.8172316542871,6.081879016912631
14,-0.012045242176529802,0.012045242176529802,0.003669528312578205,164.27690342890608,6.226607086351433
15,-0.013092568479963096,0.013092568479963096,0.004273592103021964,158.93400325491532,6.330058361422483
16,-0.014149909025646501,0.014149909025646501,0.004915290105260669,153.75945945344642,6.3992960033640305
17,-0.015255627231393731,0.015255627231393731,0.005570087729342546,148.84486895986853,6.432070402153683
18,-0.016448116760632736,0.016448116760632736,0.0062470786505157555,144.21270876684164,6.430536499949912
19,-0.017680941547933093,0.017680941547933093,0.006938636512128671,139.79429744629962,6.410872641762362
20,-0.01893922363143119,0.01893922363143119,0.007650215468755081,135.64865069296084,6.37782832183811
21,-0.020123130454836824,0.020123130454836824,0.00834828950754147,131.7932637634029,6.3309470202135305
22,-0.021133252960756743,0.021133252960756743,0.009098100562214391,128.32472060606548,6.27707010004052
23,-0.02213279261054024,0.02213279261054024,0.009826743832159071,125.32699903323976,6.225484475222669
24,-0.022960371348038633,0.022960371348038633,0.010542593493500788,123.19155263972775,6.188680981729204
