k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.005979072977722044,0.005979072977722044,0.0001566911182832618,230.5202512540377,1.2991988078784038
2,0.00523023484010654,0.00523023484010654,0.00020634693743002417,227.89839366678817,1.8389422986890016
3,0.004343068629845015,0.004343068629845015,0.00028662812327837994,224.22084211763953,2.4561150570641748
4,0.0032511925647493722,0.0032511925647493722,0.00039381489717689087,219.82169326601206,2.994042597493881
5,0.002067228892834505,0.002067228892834505,0.0005395194350570688,214.7199279998219,3.4501463339788208
6,0.000847051605273319,0.000847051605273319,0.0007274215309649615,209.02381803850213,3.8608206148870385
7,-0.0003360327644762462,0.0003360327644762462,0.0009554558357588558,202.86329884996894,4.232023870801757
8,-0.0015244224221044878,0.0015244224221044878,0.0012355929394785715,196.55506726398033,4.539915004231723
9,-0.002639374583117582,0.002639374583117582,0.0015785924246260522,190.01028217346126,4.795942150293768
10,-0.0036759262731326237,0.0036759262731326237,0.0019712968664374877,183.28406419493575,5.007239255942792
11,-0.004590807655792006,0.004590807655792006,0.00242701138303962,176.4891126065615,5.184200713736037
12,-0.005335992973639403,0.005335992973639403,0.0029711955258645466,169.76022586856422,5.318253050880668
13,-0.00597645809446401,0.00597645809446401,0.0036353367945377454,163.1697062501974,5.418466523442921
14,-0.006521564743518726,0.006521564743518726,0.004404291361089222,156.71382611222506,5.484435201976586
15,-0.006983736517168104,0.006983736517168104,0.005276954306043756,150.50948764214587,5.521879235824614
16,-0.007463550621016113,0.007463550621016113,0.0062465495420831,144.63197450124125,5.529211111635392
17,-0.007865597371151667,0.007865597371151667,0.007305172916749691,139.06963418737934,5.520861318902425
18,-0.008246630712989367,0.008246630712989367,0.00844488242332688,133.89127396786577,5.494406330544876
19,-0.00870164036369292,0.00870164036369292,0.009611386257631867,129.04556073921563,5.44978767414137
20,-0.009220120193559778,0.009220120193559778,0.010726048700547806,124.32298295153942,5.391754999131211
21,-0.009754313451070473,0.009754313451070473,0.01173607995633332,119.99744509557156,5.3448254511220625
22,-0.010265916072952352,0.010265916072952352,0.01277718023460361,116.42686720506518,5.282546029552166
23,-0.010711272867307553,0.010711272867307553,0.013821176837262486,113.41043793800782,5.2248705923602
24,-0.01115796176687256,0.01115796176687256,0.014717754082856105,111.26581566346385,5.186546796577776
