k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.022306232813949167,0.022306232813949167,8.158288320479082e-05,967.6471580943786,0.3215924766148123
2,0.021606751317190476,0.021606751317190476,8.495440561061183e-05,952.678205785856,0.8766926596617972
3,0.020529070380658876,0.020529070380658876,9.122788053853529e-05,926.8768807974755,1.7027807724991255
4,0.019284409317345763,0.019284409317345763,0.00010092283278391555,890.7336979629041,2.713814370421784
5,0.017985000135887663,0.017985000135887663,0.00011339159326782212,845.4130396171952,3.9812917949918654
6,0.01669623662235653,0.01669623662235653,0.0001309225338702058,793.083244595333,5.548935596311631
7,0.015437152221924988,0.015437152221924988,0.00015551905262455655,737.8675080444144,7.147350852864
8,0.01419081534219968,0.01419081534219968,0.00018568162816300868,683.60240547051,8.389859616701745
9,0.012972517293585561,0.012972517293585561,0.00022115024988752913,631.9603739865813,9.412469970457677
10,0.011897324647141216,0.011897324647141216,0.00027159634567071425,583.1455798230611,10.305637276972893
11,0.010869203937429128,0.010869203937429128,0.0003327272256821372,538.6072640163804,11.016713956017965
12,0.010046736612122353,0.010046736612122353,0.0004167923787238666,497.38772132551276,11.557522696364028
13,0.009414434589067655,0.009414434589067655,0.0005238271082714189,459.7218953955515,11.816360999107832
14,0.008744242980598393,0.008744242980598393,0.0006476837065976058,426.4243974656823,11.89508137716203
15,0.008065231997648414,0.008065231997648414,0.0007779984322499696,397.18101512254395,11.838535706118975
16,0.0073297339075101275,0.0073297339075101275,0.0009108592363963571,371.73661560928906,11.72811532334622
17,0.0066355026286832874,0.0066355026286832874,0.0010542528214779452,349.52972020853474,11.56069039789013
18,0.005926313457997878,0.005926313457997878,0.0012008509473208154,330.87136145951956,11.366514856715108
19,0.005289579606933437,0.005289579606933437,0.0013467763611098422,314.708267794469,11.157848720315494
20,0.004636023604834394,0.004636023604834394,0.0014868414472910313,301.0517625109925,10.943914790112773
21,0.004065814170344018,0.004065814170344018,0.0016253368964818246,289.7625817858906,10.7368912979159
22,0.0035013822210832046,0.0035013822210832046,0.0017526241480183427,280.94400053361534,10.553837935910146
23,0.0030275656694339625,0.0030275656694339625,0.0018534520835888565,274.2737669708985,10.407564274019162
24,0.002717408865000548,0.002717408865000548,0.0019180660000401477,270.4255869019161,10.316102363665916
