k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.022811258625742847,0.022811258625742847,6.260556935756263e-05,968.8590094803258,0.40040934300686587
2,0.022092554723369684,0.022092554723369684,6.8249378210217e-05,956.326749382574,1.1556624485793618
3,0.021033052493181104,0.021033052493181104,8.015221943427543e-05,931.3069497531317,2.340936694204177
4,0.019652259974533348,0.019652259974533348,0.00010248900400271178,891.7903733943176,4.2922239232496375
5,0.018140222671646722,0.018140222671646722,0.0001344621839618261,837.6493605217775,7.28559490020389
6,0.016662764904341598,0.016662764904341598,0.00018380275004404486,774.6782318111636,10.489275426291679
7,0.015126486278966955,0.015126486278966955,0.0002480206843007905,710.1636274937838,12.993632272745002
8,0.013559081396438355,0.013559081396438355,0.00032696743524560274,647.5771188825812,14.622743716014943
9,0.0120278346674354,0.0120278346674354,0.0004346135755270788,588.4400171291726,15.56123847409751
10,0.01057929002151814,0.01057929002151814,0.0005646584155243377,533.4182745452312,15.971292313174906
11,0.009105526418578536,0.009105526418578536,0.0006978107312123535,483.6380162675764,15.969540990607708
12,0.007836813752692295,0.007836813752692295,0.0008618712188067816,439.09635058281157,15.812553111243107
13,0.0065666053685178305,0.0065666053685178305,0.0010415552234278893,399.78567812695997,15.357018122728679
14,0.005378039660506317,0.005378039660506317,0.0012477815283935016,365.0116951125562,14.821584332901459
15,0.00408411178927226,0.00408411178927226,0.0014455094728121351,334.61333494594925,14.171409648220436
16,0.002952511766061372,0.002952511766061372,0.0016634958348637804,307.698785274466,13.534278883452863
17,0.002029292723562448,0.002029292723562448,0.0019152642240080977,284.1824235659998,12.917813071155884
18,0.0012138778918643345,0.0012138778918643345,0.0021821180951884698,263.810368667523,12.31739271232459
19,0.00045117102262814957,0.00045117102262814957,0.002449539872607806,246.14851698175926,11.751833550506728
20,-0.0002694216152403506,0.0002694216152403506,0.0027070766061136962,230.9443582821554,11.2284223682896
21,-0.0008818289341635532,0.0008818289341635532,0.0029555328894730953,218.04892614531764,10.76774835997353
22,-0.0014002616533552725,0.0014002616533552725,0.003201853422589746,207.72213935386813,10.373293948785303
23,-0.0018573792098771635,0.0018573792098771635,0.0034311486912896884,200.00911795074688,10.062090815221579
24,-0.002169982970295803,0.002169982970295803,0.003599298758522021,195.1043777359655,9.871547653312167
