k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.006048602786394852,0.006048602786394852,2.35263518811434e-05,967.035734403692,0.8276630397125795
2,0.00546693402935472,0.00546693402935472,3.2185448275448484e-05,953.0995862646538,2.732238587907863
3,0.004697653364014953,0.004697653364014953,4.682528042495353e-05,931.4893880006033,5.414606600761781
4,0.003789387293482327,0.003789387293482327,6.74036296110241e-05,903.9518407880945,8.43985153869115
5,0.0028076691628673434,0.0028076691628673434,9.40197193685177e-05,871.9191918514637,11.549777197373666
6,0.0018223971936450756,0.0018223971936450756,0.00012833042082445676,836.86914664411,14.663231593370043
7,0.0008738844249605027,0.0008738844249605027,0.00017091327237748094,800.7943688874071,17.574101561121154
8,-4.149191022850829e-05,4.149191022850829e-05,0.00022157900860753777,764.5505026007226,20.03126277545526
9,-0.0009548388055724555,0.0009548388055724555,0.00028046554616339324,729.3248106562771,22.002088608567693
10,-0.001781540694935857,0.001781540694935857,0.0003509664771875938,695.1295243047381,23.515451452745737
11,-0.002571597185953345,0.002571597185953345,0.0004351991767703919,663.5861514182733,24.447498301425895
12,-0.003325653592733069,0.003325653592733069,0.0005313753194551579,633.2097621510484,25.074084989059685
13,-0.004054652048577134,0.004054652048577134,0.0006392068784869094,604.128206601525,25.456188647998616
14,-0.004788518923389384,0.004788518923389384,0.0007583032362249902,576.3878523375175,25.63954432409224
15,-0.005473144730632429,0.005473144730632429,0.0008893650416588393,550.3168917825835,25.677932949104374
16,-0.006104767416792223,0.006104767416792223,0.001035218458168814,525.769823100709,25.5997553860628
17,-0.006709424106775885,0.006709424106775885,0.001194547599041002,502.6900072750774,25.422938095512407
18,-0.007287371810458021,0.007287371810458021,0.0013662421768256786,481.1553820310429,25.173659627397583
19,-0.00785621452085472,0.00785621452085472,0.0015512286418624566,461.0997491050828,24.882988737867944
20,-0.008406195556585727,0.008406195556585727,0.0017402752346322107,442.3797497861007,24.553234412567708
21,-0.008930013761579425,0.008930013761579425,0.0019186587483993238,425.08861335314225,24.20632619158024
22,-0.009362492753326679,0.009362492753326679,0.0020995782964191526,409.4051576849863,23.87423210616007
23,-0.009767695283585454,0.009767695283585454,0.002267138617606751,395.7327609354521,23.596624026269325
24,-0.010086200113493149,0.010086200113493149,0.0024300950394566664,384.91405395686263,23.451711480229715
