k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.022163330576465412,0.022163330576465412,8.163142755075308e-05,967.6933320263868,0.32009979220505597
2,0.021443739642871995,0.021443739642871995,8.484569694272501e-05,952.9975003395828,0.8724952329560032
3,0.020359738403275318,0.020359738403275318,9.060377417409168e-05,927.8568647153868,1.7016034271944893
4,0.01911192746006246,0.01911192746006246,9.939252941709586e-05,892.6312591901939,2.8245331145277186
5,0.01781328324173065,0.01781328324173065,0.00011131844984800881,848.4591897782033,4.437354685768091
6,0.01655124703108074,0.01655124703108074,0.00012939358598288342,797.989509210549,6.261244892209601
7,0.015336116792021903,0.015336116792021903,0.00015489229541907262,744.9117369889539,7.88670632815913
8,0.01416646880685729,0.01416646880685729,0.0001874749198172056,692.4357860757975,9.127333634812844
9,0.013035997520062348,0.013035997520062348,0.00022699276430407155,642.2160093884685,10.121779051144438
10,0.01205220414232383,0.01205220414232383,0.00027989053711251406,594.5196242069154,10.946110646309942
11,0.011092641431282968,0.011092641431282968,0.00034227994898795383,550.9941590380229,11.57573491378575
12,0.01028899738567507,0.01028899738567507,0.0004239810671955149,510.8849590622546,12.007625058166367
13,0.00961316950981661,0.00961316950981661,0.0005262282340157818,474.2933027641311,12.152003918562167
14,0.00886926511102365,0.00886926511102365,0.0006364932134328387,441.7895953966546,12.090647322871865
15,0.008119120026371829,0.008119120026371829,0.0007488342750502319,413.0481750570158,11.928377741475618
16,0.007321998830665921,0.007321998830665921,0.0008616570259821379,387.67299010329236,11.747235079532286
17,0.006603779947099764,0.006603779947099764,0.0009841600690283093,365.19443158923434,11.533970759541072
18,0.005932024578210238,0.005932024578210238,0.0011103100543823614,345.98378100806684,11.345479423978636
19,0.005299562735707919,0.005299562735707919,0.0012316755662683046,329.2415375920789,11.148788818090676
20,0.004656375924782463,0.004656375924782463,0.0013450909156115822,315.09549575345693,10.94681296629436
21,0.0041139789400305715,0.0041139789400305715,0.0014561035854719344,303.38480070081437,10.764957774498289
22,0.003637041819792408,0.003637041819792408,0.001564612727985847,294.02708727255504,10.61638727684863
23,0.003266713410508326,0.003266713410508326,0.0016607841490335871,286.96257531367837,10.495264677696472
24,0.0030469168667490165,0.0030469168667490165,0.0017293607954147166,282.8684064825945,10.416635144488373
