k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.019260630123865474,0.019260630123865474,5.448781633981933e-05,969.3929315627654,0.4653695185465191
2,0.018453436727559946,0.018453436727559946,5.870786942010613e-05,960.0064216320686,1.4720070660646738
3,0.017315170243562994,0.017315170243562994,7.004411443517537e-05,942.8989620533878,3.273260095242867
4,0.015958810052528194,0.015958810052528194,8.767135751894973e-05,918.3770556344829,5.497434389267866
5,0.01450848027260454,0.01450848027260454,0.00011260553515599127,887.1178653290062,7.721948175587313
6,0.013071983552724875,0.013071983552724875,0.0001463526158109391,850.2906370005963,9.7415493814543
7,0.011658109533567496,0.011658109533567496,0.0001906449685802006,809.198095586559,11.494118897921318
8,0.01027770952137641,0.01027770952137641,0.00024554073888056034,766.1023834876463,12.902368191071401
9,0.008929691235094794,0.008929691235094794,0.00031118355986635025,722.2002357485446,14.070605073892175
10,0.007691482429832752,0.007691482429832752,0.0003905780614003977,678.3786380354119,15.063789976183594
11,0.0065568518729886005,0.0065568518729886005,0.0004849304427038823,636.0183235343723,15.740906929677484
12,0.005469601207333308,0.005469601207333308,0.0005869519531423922,595.2655527384351,16.127940189336382
13,0.004441699172702096,0.004441699172702096,0.0006988211415748317,556.8858761478808,16.30904833134338
14,0.003515533814889671,0.003515533814889671,0.0008307117981847024,521.4011982860436,16.382472782562658
15,0.0026977507895221686,0.0026977507895221686,0.000977013743788245,488.6469969663596,16.33084371411082
16,0.0019825634177087492,0.0019825634177087492,0.0011358629569386443,458.4556763116133,16.166463903904507
17,0.0013476503575715615,0.0013476503575715615,0.001302921082987908,430.9997991354211,15.930007890897038
18,0.0008339151085455798,0.0008339151085455798,0.001486764443268524,406.18538291637117,15.660088889144445
19,0.0003369648016787741,0.0003369648016787741,0.0016756571451557937,383.7447621114146,15.380369457612701
20,-8.51612276135949e-05,8.51612276135949e-05,0.001859162195290026,363.65365730841705,15.090651166739931
21,-0.00031501541715717174,0.00031501541715717174,0.0020437838536735615,346.0286975280987,14.879462190233205
22,-0.0005312458902797523,0.0005312458902797523,0.002224835658709027,331.51330130081624,14.65991539337956
23,-0.0006853072610906175,0.0006853072610906175,0.002395574273992913,320.1471156585686,14.459374547721815
24,-0.0008254395704394568,0.0008254395704394568,0.0025338165845838756,312.5739549523747,14.327373736392856
