k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.006850871562219973,0.006850871562219973,3.0640288149038685e-05,781.2905628372366,1.2038138843553736
2,0.006192065688056303,0.006192065688056303,4.148009426454765e-05,771.0385694935669,2.7507356694523413
3,0.0052608989742705115,0.0052608989742705115,5.9922610825164707e-05,754.4167085594919,4.94542808858838
4,0.004113785949850346,0.004113785949850346,8.544836884499297e-05,732.5723943341193,7.2907565057538575
5,0.002876865565962894,0.002876865565962894,0.00011998404304835229,706.3093632013931,9.580934510497562
6,0.0016647174139076126,0.0016647174139076126,0.00016817421216496167,676.6705187914594,11.734990651040052
7,0.0004852248285281968,0.0004852248285281968,0.00023495132898114726,644.8734369962724,13.815955104848719
8,-0.0006825136869259563,0.0006825136869259563,0.00031615186659449113,613.0680233631907,15.534177249032206
9,-0.0018138220647043735,0.0018138220647043735,0.0004175460725202831,581.586145532705,16.81896500875029
10,-0.002860582908923659,0.002860582908923659,0.0005414031282792171,551.1505975479974,17.75104135662984
11,-0.003880379993914884,0.003880379993914884,0.0006864458649089575,523.0322259799998,18.33501566215938
12,-0.004930103673952524,0.004930103673952524,0.0008486376711396667,496.4329669947895,18.61497859070128
13,-0.005945953109991131,0.005945953109991131,0.0010332003285972817,471.1758974158503,18.715820832229287
14,-0.006948914346348922,0.006948914346348922,0.0012360299080202064,447.05333699163293,18.67861386174182
15,-0.007921591651717574,0.007921591651717574,0.0014610774682870162,424.1394341046779,18.540954473347625
16,-0.008843646116842963,0.008843646116842963,0.001710125477517443,402.6680318027481,18.339844382779123
17,-0.009734909404444214,0.009734909404444214,0.001972212241450839,382.58390954982855,18.086158794974605
18,-0.010572959283506655,0.010572959283506655,0.0022515925915928274,363.95881399906773,17.795846852838977
19,-0.011375410645648398,0.011375410645648398,0.0025490913945205897,346.70301865756346,17.481926908131623
20,-0.012155542749521686,0.012155542749521686,0.002853359287400602,330.85162566083693,17.15697834619031
21,-0.012903799860676912,0.012903799860676912,0.003142818746668346,316.3938116665326,16.828311550751433
22,-0.013545965156237627,0.013545965156237627,0.003424561884685315,303.5792114320453,16.511791895174394
23,-0.014149741596620857,0.014149741596620857,0.003688090776695997,292.68309009078797,16.236404997715354
24,-0.01467145325659458,0.01467145325659458,0.0039011868572462046,284.2771903623892,16.041791634282124
