k,bias,abs_bias,variance,is_ess_mean,is_ess_se
1,0.017861134528214917,0.017861134528214917,6.982003894341888e-05,782.5195877288481,0.9023323520821173
2,0.016907590204442102,0.016907590204442102,7.619799451594067e-05,775.4779492651281,1.3844164870005842
3,0.015470894129243296,0.015470894129243296,8.80465051242041e-05,763.5100768112302,2.2901550529542596
4,0.01376735371511828,0.01376735371511828,0.0001050724101714714,746.3153273175097,3.4747635308448253
5,0.011958207715350722,0.011958207715350722,0.00012637056702751118,723.9362089760582,4.77055444411359
6,0.010178234414281562,0.010178234414281562,0.00015430879282456945,697.1271488435772,6.144124463274061
7,0.00839980919694061,0.00839980919694061,0.00018953353114100206,666.729630634804,7.534972825232706
8,0.006652077731461481,0.006652077731461481,0.00023226422897867596,634.1374246423386,8.890977872786657
9,0.004954776733350874,0.004954776733350874,0.00028455088114993725,600.5069611409962,10.028520996581522
10,0.0033429446591715095,0.0033429446591715095,0.00034549093846555895,566.9312244331005,10.927087323473048
11,0.0018513117656620004,0.0018513117656620004,0.0004177469874460108,533.7305021563764,11.676549623433548
12,0.0004143222265829971,0.0004143222265829971,0.0004991953080874801,501.8091390185458,12.20597483029577
13,-0.0009689788507075692,0.0009689788507075692,0.0005864826426737751,471.629434006004,12.499876192994085
14,-0.002263810025467494,0.002263810025467494,0.000682667391639902,443.15736982647496,12.671056379826922
15,-0.0034996001750335903,0.0034996001750335903,0.0007867628714711754,416.701063250585,12.70600051577486
16,-0.0047028889411177,0.0047028889411177,0.0008967479157947172,392.47544697169343,12.609823448377929
17,-0.005861676792571879,0.005861676792571879,0.0010132111619826259,370.5709689768424,12.44717695575233
18,-0.006942730088534299,0.006942730088534299,0.0011379408568461106,350.74835706209103,12.272633966048001
19,-0.00797155805591454,0.00797155805591454,0.0012636394540425457,332.850925508582,12.07187924136304
20,-0.00891896845807394,0.00891896845807394,0.0013902420371844704,316.64178240080463,11.870805839341756
21,-0.009733760174863937,0.009733760174863937,0.0015209154075456702,302.35755093431175,11.679203438571943
22,-0.010526964155051721,0.010526964155051721,0.0016455902068765976,290.2477503551775,11.504189121490718
23,-0.011173676555344625,0.011173676555344625,0.0017550841763204596,280.46458858828396,11.350843235835868
24,-0.011607208809403913,0.011607208809403913,0.0018314928646899085,273.7774769451196,11.23784339644584
